Feature,imbalance_prices - Long_t+15min,imbalance_prices - Short_t+15min,imbalance_volumes - value_t+15min,imbalance_prices - Long_t+30min,imbalance_prices - Short_t+30min,imbalance_volumes - value_t+30min,imbalance_prices - Long_t+45min,imbalance_prices - Short_t+45min,imbalance_volumes - value_t+45min,imbalance_prices - Long_t+60min,imbalance_prices - Short_t+60min,imbalance_volumes - value_t+60min,imbalance_prices - Long_t+75min,imbalance_prices - Short_t+75min,imbalance_volumes - value_t+75min
generation_forecast - value,0.010631318429592966,0.00847647894562715,0.0029048748910124687,0.00861372887001562,0.005953214419070718,0.002753431633813534,0.006960004476439281,0.008425077066106497,0.004506683509230811,0.006051245982395358,0.004324951623801098,0.004394882710301317,0.0034795454024333593,0.004458848768361349,0.006228389843507103
generation_import - Import - CZ,0.001523979358365068,0.002012743424196856,0.0018728861622594195,0.0016772697463838995,0.0021650055875734324,0.0015577709791368762,0.005340979901137871,0.006046818153903587,0.001711473760905392,0.0040730119899053535,0.006677066349773668,0.001956514185663764,0.006239900979155209,0.006617816138023045,0.0015607542688112516
load_forecast - Forecasted Load,0.00344942129805645,0.002776091646542682,0.00970154779882796,0.004043462905740853,0.0023939772708040435,0.014512443165425793,0.0036155742313876546,0.007842423073248938,0.014806671195932722,0.008894953662622357,0.00695181434425831,0.016491175019851652,0.01262361301133933,0.012184833122279087,0.011999136318618866
ssrd_std_j_m2,0.004730016580062511,0.007227476109368581,0.007086392977338619,0.006817538715149567,0.00827336998455212,0.009099276218996238,0.013301506606614567,0.0102845627463048,0.005296834044072057,0.013937563461068976,0.015533150172428577,0.0059171614068145575,0.020631547952638357,0.017443521114386386,0.006830294300719288
intraday_wind_and_solar_forecast - Wind Onshore_t-150min,0.009783547513143276,0.012659628289311513,0.005344229352574985,0.011700324570832891,0.01009308689925092,0.005266290874420519,0.012107988338539145,0.012221692500323116,0.002089593280617919,0.009740814576187404,0.00943511343435057,0.004292688747134889,0.008181910599909316,0.00928648112198789,0.0017394631478264272
100m_wind_speed_mean_t-150min,0.0022257112665211025,0.0031446422619828807,0.010820156050906008,0.005783374881673808,0.0023879872829970735,0.003370624385861447,0.002616460742367963,0.0024682295405855825,0.005244904611156016,0.002289171757512122,0.00201363910800103,0.0024129294943536477,0.0019144989040692053,0.003344123501328795,0.004292510831084655
10m_wind_speed_mean_t-150min,0.0035677386569677766,0.0020437756088872447,0.0034184050416552056,0.0020126914351203595,0.0032018913301735666,0.006501944780356098,0.0025449447822663844,0.0026302419549315346,0.0034514563522188837,0.0017906135379962508,0.0037899626005482787,0.0020008874252762324,0.002037465925292054,0.004533522367335536,0.004967866821233656
100m_wind_speed_std_t-150min,0.00827356532768863,0.005266333404055331,0.0036111056128120254,0.00792444768286623,0.009369978758881188,0.0033590961498453,0.0087340818382836,0.011560746610950445,0.003967318680898189,0.011306245324767587,0.010906965532911272,0.0062549664342514,0.016046258169268184,0.011504329260154919,0.004099126138200518
10m_wind_speed_std_t-150min,0.006164475059365941,0.0058434663447060305,0.007116402615460174,0.007781632865778192,0.008423555130473687,0.008326409674227762,0.007324158410647215,0.007698527285159799,0.006063680256975203,0.0061979763221825124,0.009396593241370283,0.0020835399258222935,0.007970884002876119,0.006038564787897485,0.004025319014612251
wind_and_solar_forecast - Wind Onshore_t-150min,0.011098862738483149,0.011713854843386799,0.004146312271841452,0.011291785416571656,0.009337947776861257,0.004328766381870992,0.012216872060744208,0.012394936987993788,0.0036087802338215626,0.011344656328386918,0.013066203858717927,0.0037814678027671108,0.011632246849210787,0.012381399710066035,0.002916821054419415
ssrd_mean_j_m2_t-150min,0.01544572477028123,0.016779214018362836,0.005651706469825513,0.012487524128071527,0.011324941490846,0.0029174110544731777,0.013781911195255816,0.012277417235309259,0.0026216646233389158,0.016800875640736193,0.012961400165280792,0.0030711953608370097,0.016023018732041237,0.012637574018343003,0.002602337293948949
ssrd_std_j_m2_t-150min,0.004709860456607658,0.004217307033218902,0.004727918625876555,0.004044784561031747,0.0041704266507399555,0.007595386061297802,0.005380024440709349,0.0029186275056172235,0.004367319063474497,0.003010156373092741,0.005390223324789986,0.003067479603912943,0.009299455626663984,0.005403017504919262,0.005526884441511356
intraday_wind_and_solar_forecast - Wind Onshore_t-135min,0.011190243765013293,0.006769616270742517,0.006652386015455704,0.0070985682592490775,0.0034308390661608426,0.00512463894294342,0.004174645886894723,0.0066827587786028745,0.0070692128248447264,0.0043205356897087765,0.0026838567585068633,0.0060417594474492945,0.0025519323673593134,0.0046524058596933175,0.00786134585372929
100m_wind_speed_mean_t-135min,0.003775837756791589,0.002934939512881101,0.004851841197958038,0.0023131344177090797,0.004468959872356209,0.004007597690051625,0.003462952545614826,0.0034981028636575503,0.002732630534864711,0.004374801322474923,0.004282252402441372,0.0029313862452796683,0.002929198242667553,0.003114191705685357,0.0025733427751456475
10m_wind_speed_mean_t-135min,0.00912007002511018,0.008890683103876654,0.006315717100242182,0.009996445933458744,0.005453871704983612,0.0033321915353371877,0.01074739800747193,0.00714262486998814,0.002272523882358655,0.008799298330355669,0.008856736348217055,0.0022987953882498005,0.013080459033706575,0.01399186434369767,0.003785009153601635
100m_wind_speed_std_t-135min,0.008653961156502191,0.008635483953969241,0.004562676548929631,0.009348392396339477,0.008621446254299371,0.0036920437066828527,0.00873730035304834,0.008831144628402853,0.00893029560067771,0.011734767840156564,0.009493695841758382,0.005409438412061718,0.01209184339235071,0.012539719229231196,0.008998112318136919
10m_wind_speed_std_t-135min,0.010090951185666198,0.0076071327952522555,0.0034004902253391266,0.011386395440997149,0.009640682926008594,0.004268971339448399,0.010821948416312807,0.010239041972318319,0.0037615201309408805,0.007598124037125672,0.004836233235058898,0.002886733383901628,0.008831698400546885,0.00742537919733195,0.003102314607061999
wind_and_solar_forecast - Wind Onshore_t-135min,0.008508970131428213,0.004442877615219914,0.0036087845029287562,0.0055327760178133754,0.007065415971184848,0.0027643804042893406,0.007972001930680563,0.006452884994192573,0.003201866280951435,0.005762854832109042,0.007125274681726296,0.0024467602286940746,0.006472026638705302,0.004312210213114668,0.0028455639234452974
ssrd_mean_j_m2_t-135min,0.019698953183949926,0.014219197950791568,0.013258093018055661,0.014370627720505581,0.014694373235994136,0.010196113153651822,0.013512236160426254,0.015592515439858517,0.012646652305020325,0.01762371031480143,0.017312918920157246,0.0072336389406473245,0.014496483050868847,0.017783212188027392,0.007693159471476974
ssrd_std_j_m2_t-135min,0.006541077657331698,0.006095388746325625,0.003168526695455512,0.003558025841575727,0.004981123534428889,0.0029331858439127245,0.0030493271983755223,0.0058234417137719,0.006651843766793718,0.004438307322655419,0.0023927372787911736,0.0034535887394676478,0.005998967924882891,0.0033211800350908334,0.003630666620880902
intraday_wind_and_solar_forecast - Wind Onshore_t-120min,0.014308640897819714,0.014253509030822897,0.008418834821110067,0.007989768342764365,0.009917701085305453,0.00463739448992419,0.010176711011070438,0.00890952309390741,0.00490942352196862,0.009180984645733588,0.0072564232040167554,0.0032156662149882323,0.006401417124274303,0.007108487300189154,0.003964757740999175
100m_wind_speed_mean_t-120min,0.001898749263345053,0.0027214291384270836,0.004543890835575667,0.0034864255076063272,0.0015034962490385623,0.002881035638598405,0.002456225985948549,0.0029253468374581646,0.0034540983051447255,0.002023222631236422,0.002932589764601289,0.005709529122051549,0.0022951625957175563,0.003915226669061667,0.0035398449756776245
10m_wind_speed_mean_t-120min,0.004481714417912372,0.0031422438436602535,0.0033886185731671504,0.004733835551072843,0.004461370185416854,0.007629413466148606,0.0034317534330839407,0.0030677752240408154,0.0038745686496258714,0.0032727323833714765,0.0038583244023438967,0.0037502785055295645,0.00454372114458647,0.005803263555524608,0.0019524125824682415
100m_wind_speed_std_t-120min,0.004404542515248977,0.004767523798688785,0.0020571884005803442,0.008352631025125448,0.0022727268166738666,0.0022551223016353105,0.004351623770847269,0.004805420293185307,0.0023400199605150647,0.002021492110020315,0.0019959684587447556,0.00714195115583243,0.0022545613485208376,0.002581476536981427,0.004473214708386877
