Feature,imbalance_prices - Long_t+15min,imbalance_prices - Short_t+15min,imbalance_prices - Long_t+30min,imbalance_prices - Short_t+30min,imbalance_prices - Long_t+45min,imbalance_prices - Short_t+45min,imbalance_prices - Long_t+60min,imbalance_prices - Short_t+60min,imbalance_prices - Long_t+75min,imbalance_prices - Short_t+75min
intraday_wind_and_solar_forecast - Wind Onshore_t+45min,0.002059688172473216,0.0037323423475008896,0.0022160247097015146,0.002648288572781894,0.003941309560050285,0.0019302337394165078,0.005018072068596666,0.004288655961405311,0.005781385354411214,0.006296299575418743
wind_and_solar_forecast - Solar_t+45min,0.0038008582803286117,0.006974173771130154,0.0013421881972155915,0.0020531813866818995,0.0011641925514314835,0.0012922626954223232,0.001921641269209431,0.002288843265396281,0.001248887652125859,0.005568433733700659
intraday_wind_and_solar_forecast - Wind Offshore_t+45min,0.004090406306876048,0.0027054425736669145,0.0036838559077923493,0.004168965255492367,0.003117786109217832,0.0027210709767095977,0.0037832951609448173,0.003281503256051565,0.0032445807513759063,0.0019502875947728171
intraday_wind_and_solar_forecast - Solar_t+45min,0.010543789534982351,0.011312944653007435,0.0057492784000205575,0.006879324034802266,0.002546042793893321,0.006362972565435485,0.0050849744955339705,0.009787808145427334,0.00749254068819937,0.006543039240510552
wind_and_solar_forecast - Wind Onshore_t+45min,0.004319223935409809,0.0032314969053229563,0.0019836761717888294,0.001542788457916231,0.001572612905060396,0.0016819984164662856,0.0035651492252087563,0.0020479995466348554,0.0014862904499786964,0.0026741400616615463
wind_and_solar_forecast - Wind Offshore_t+45min,0.00362026408314523,0.0032938421987410036,0.007447512917236963,0.0023249272794535047,0.007834380027998123,0.0025374355993499193,0.005222299521166633,0.0023740095966954867,0.003966590670081132,0.003963504834213381
intraday_wind_and_solar_forecast - Wind Onshore_t+60min,0.0014900142693311978,0.002601563536708454,0.0025430498656937744,0.0015011017064362022,0.0019257669709991205,0.0019482524416389424,0.0017872364404811379,0.001513260310847727,0.0035022085907021393,0.002716064685649144
wind_and_solar_forecast - Solar_t+60min,0.002500670726838507,0.0016886248307646384,0.0019231202869973458,0.002168537677755921,0.0014242034878107007,0.003904963381632115,0.0026050935476673656,0.003097705524673074,0.002906778746510355,0.00419583517091769
intraday_wind_and_solar_forecast - Wind Offshore_t+60min,0.006447609071603438,0.004540057392325252,0.002966100529962205,0.006879339273300502,0.0018337125667278683,0.0022801421964904877,0.0019411632693638694,0.0022091270520982107,0.002967122572657445,0.002835588692108672
intraday_wind_and_solar_forecast - Solar_t+60min,0.0030574802370510953,0.0037675065413095583,0.006487050055766303,0.0018241029316126145,0.0024687510819167073,0.0021207022181470164,0.004724426329732524,0.004885333111191358,0.0016414260849306856,0.007961100346314197
wind_and_solar_forecast - Wind Onshore_t+60min,0.003492875226759679,0.0037842075277767437,0.004489444625952047,0.0047181399003384285,0.005062715519023186,0.0043136141418926854,0.003723418100265917,0.004643697293882724,0.002802623755221532,0.005265032753232844
wind_and_solar_forecast - Wind Offshore_t+60min,0.002888653053086614,0.002557908692636829,0.0016428287403548439,0.001913278246034679,0.008554493771967828,0.002347132074265119,0.00129651268949911,0.0011461767908704133,0.0015943962849477202,0.0014469071584153426
intraday_wind_and_solar_forecast - Wind Onshore_t+75min,0.011873045959924639,0.010126563665573485,0.008148938950979755,0.009249040630524745,0.010437373648426729,0.007319827197192353,0.0061469762527558485,0.006546262074080005,0.005912275639269865,0.006803909368274617
wind_and_solar_forecast - Solar_t+75min,0.002451564343100472,0.0020853552493099413,0.0022650176715460473,0.002171487615486896,0.005404788502448355,0.0019718689472356344,0.002366116298394445,0.002956371944181683,0.005884675434761448,0.004380539990790567
intraday_wind_and_solar_forecast - Wind Offshore_t+75min,0.0069473670288052744,0.00530783660353336,0.002092589533134742,0.004568504221117109,0.0027510402326679467,0.0017402020718586754,0.0019434296654708306,0.003098179442245964,0.002623769883235127,0.0032670166012467236
intraday_wind_and_solar_forecast - Solar_t+75min,0.006410159418430339,0.001523334054595125,0.005097604005757603,0.006575356834724516,0.007053729637526885,0.003454302616422865,0.005140455276341526,0.004712575278157601,0.008641847021382092,0.004443777508986386
wind_and_solar_forecast - Wind Onshore_t+75min,0.004192151811796066,0.0043198283173187515,0.0028471229379283614,0.001639286784831711,0.002346311320827738,0.0026355248249528814,0.001662932187631668,0.002499406206145977,0.0014276716055728685,0.002480506301028981
wind_and_solar_forecast - Wind Offshore_t+75min,0.002161483447926912,0.0025773859783153057,0.0023764275123990047,0.0015325492483443668,0.003989932074342051,0.0016178683977548188,0.0017469807286179275,0.004846859872544883,0.003987786172685446,0.006270362866238429
intraday_wind_and_solar_forecast - Wind Onshore_t+90min,0.007782272053067573,0.0026791647197278506,0.0057837428069096855,0.005624998574630808,0.004941400159412296,0.007402358981140424,0.0066233610242234136,0.004363512341904425,0.005215871436670568,0.0029980876751506003
wind_and_solar_forecast - Solar_t+90min,0.0024178093937580344,0.001745240638915334,0.0021617552989628168,0.001349719842584591,0.0015429350899212296,0.0019412233920143081,0.003135307833039178,0.001563906258029874,0.0016875100864344858,0.0033604816247170674
intraday_wind_and_solar_forecast - Wind Offshore_t+90min,0.009120059212855268,0.005362226562057913,0.007736532324161089,0.004596501352214545,0.008224384502434987,0.007863858643628192,0.008499375737395894,0.007326067088924902,0.007470913167708204,0.00896295475818897
intraday_wind_and_solar_forecast - Solar_t+90min,0.018269275552622276,0.022398053371114657,0.009068724553726497,0.0077085982583084845,0.00972583009318805,0.010858846896066098,0.00924059775803471,0.013460187119024341,0.01011106571450364,0.010926525710128771
wind_and_solar_forecast - Wind Onshore_t+90min,0.004663286289236566,0.0019220777256032306,0.00504058261319733,0.006103394019395637,0.002111699307897652,0.001447623992140734,0.003729124746982052,0.0024718636084152196,0.004846070564206457,0.0014267019329804497
wind_and_solar_forecast - Wind Offshore_t+90min,0.005970359706494491,0.0028334897602453565,0.003645716920447171,0.005237537552708091,0.006423905636671406,0.0022866109375958106,0.005981047108440179,0.003877341982271901,0.004920776903552905,0.0013999953409409044
intraday_wind_and_solar_forecast - Wind Onshore_t+105min,0.00935276110419727,0.010468456705402786,0.012753799568690738,0.012346193570600008,0.00905271020821965,0.012054870116726306,0.010923840704315808,0.0074417205419958915,0.010784371672438283,0.009308999045135352
wind_and_solar_forecast - Solar_t+105min,0.005492422790446654,0.004976102167122008,0.007151796160456343,0.004142653361862358,0.003884748191747576,0.00574062308601151,0.0017677125039554085,0.005121764429321047,0.00236801026864066,0.0014302740297277977
intraday_wind_and_solar_forecast - Wind Offshore_t+105min,0.0049975091201995385,0.004109266658777415,0.005165719927703321,0.004640153003114392,0.003653299848849201,0.007834659521962748,0.003692694830971959,0.0061549940922304815,0.0077527174449842275,0.007491298907684723
intraday_wind_and_solar_forecast - Solar_t+105min,0.0029992586547473365,0.0036716408141754045,0.0022251203211421855,0.0014113607659514856,0.0014566064454688784,0.001543456831248477,0.002274763040517428,0.0021279342562987723,0.0014136401450818995,0.0018774585629694229
wind_and_solar_forecast - Wind Onshore_t+105min,0.002243025025461975,0.0049941151824002645,0.001396609713538055,0.0026045967772060975,0.0034074568817959515,0.002100974699297694,0.001631871891462879,0.0018922920716941008,0.0016328037259697795,0.002159719087252597
wind_and_solar_forecast - Wind Offshore_t+105min,0.0035427261868694587,0.002257076729578557,0.001503005111325365,0.0016806290184985073,0.004017755451138299,0.002170322060945473,0.0021490449414818613,0.0045621158571848355,0.0019472083612495227,0.0017239645370905237
intraday_wind_and_solar_forecast - Wind Onshore_t+120min,0.0130115262511099,0.014542787043457793,0.011610629303489986,0.010025479778880254,0.013718315142597476,0.011243529361308902,0.010893821415181719,0.008511528136932612,0.009407566388093983,0.0094977671262709
wind_and_solar_forecast - Solar_t+120min,0.0018266003236453799,0.0015871773115904945,0.003328248367126889,0.0018840236896223814,0.0027692066678578157,0.0011431467880702257,0.0011927478956138202,0.00269506437920063,0.0037983878367704163,0.003896045874014817
intraday_wind_and_solar_forecast - Wind Offshore_t+120min,0.0074799336248252074,0.009230332602819545,0.003630220554189691,0.006981192945875591,0.004982241757003066,0.006721375174049172,0.006409210397020615,0.010663174967434316,0.010945339431869797,0.0035171870642575413
intraday_wind_and_solar_forecast - Solar_t+120min,0.004163135304434945,0.00498774017048072,0.006905156797904055,0.005877344573527807,0.006960059397570149,0.0046069130338182735,0.006768649932748304,0.007160123505222145,0.010627914668002631,0.009357286398335418
wind_and_solar_forecast - Wind Onshore_t+120min,0.004978902129137168,0.0026276829138168977,0.003734774529877541,0.0022004135893912463,0.002169210643156248,0.0012132259487043484,0.0031095988976885566,0.001201380839700505,0.0024635462468540936,0.0011838532460187708
wind_and_solar_forecast - Wind Offshore_t+120min,0.003210575247936049,0.0019094191391420736,0.005189114347329451,0.004588585148259881,0.002693657436699766,0.003371241020728121,0.0036767404445636202,0.0018735994703110918,0.002038488887015774,0.0024354537793224154
intraday_wind_and_solar_forecast - Wind Onshore_t+135min,0.009090204796964827,0.010785184068390663,0.01175708808401032,0.006867726801865501,0.0104405694045563,0.004114838058463647,0.010671248016122263,0.00834365145479751,0.009483023622161909,0.007336527121588006
wind_and_solar_forecast - Solar_t+135min,0.0034421539004179068,0.004196568790794117,0.0030245667551444056,0.0017231874695953593,0.002893342834899926,0.00223907195126435,0.004025218791728548,0.004745383106379449,0.002502670881091035,0.0022701215750262236
intraday_wind_and_solar_forecast - Wind Offshore_t+135min,0.006830736583879116,0.002533586029968319,0.00936022008742475,0.0059909398763629725,0.006932423250411375,0.007059860159363779,0.0036956964144249016,0.004853338840621291,0.004066483240540038,0.008888698249029403
intraday_wind_and_solar_forecast - Solar_t+135min,0.011164560026401886,0.010083473250495445,0.006219883403973654,0.006624330191818444,0.01025940625059593,0.007376601022100658,0.006359054621180349,0.007109903530945303,0.004870182640011194,0.008075691417236158
wind_and_solar_forecast - Wind Onshore_t+135min,0.002453703953759941,0.00708276181661222,0.0014026009689341663,0.0027601492480857815,0.0022253499822997183,0.0038582392201333277,0.0020428164592931355,0.003889193337289953,0.0049457117349084,0.004957664234393405
wind_and_solar_forecast - Wind Offshore_t+135min,0.006865242842621229,0.009117871016154822,0.001877122330509792,0.0028494811859818584,0.004101649219672254,0.0024101017562425113,0.002325817208571607,0.004056742028125882,0.0017771480509477442,0.001695152581689399
intraday_wind_and_solar_forecast - Wind Onshore_t+150min,0.0050426058768716754,0.010743917385356325,0.005788907703642622,0.004614023808298953,0.00683846166364674,0.004122995848301798,0.005422835563647823,0.006613270533669492,0.006219934381415442,0.007010106810033903
wind_and_solar_forecast - Solar_t+150min,0.00256434345472303,0.010056730389042059,0.003185969310821747,0.003592388161652707,0.005298537459180807,0.002082669008131688,0.00150794170845802,0.0019749196031525573,0.0015161252957841499,0.0014116080778831446
intraday_wind_and_solar_forecast - Wind Offshore_t+150min,0.007424138106372993,0.007444070876466867,0.009040063996944809,0.009535107057941786,0.011380153926677168,0.009890676236478612,0.011519610823925178,0.007906841235802858,0.012619410631556093,0.010442931986312033
intraday_wind_and_solar_forecast - Solar_t+150min,0.0025764421241867693,0.0022583242550244906,0.0024144016844929866,0.002407818271896758,0.004172652443921834,0.0034213139092717027,0.0029080241924984876,0.0017167579602709111,0.0023883642471027996,0.0023401148675420698
wind_and_solar_forecast - Wind Onshore_t+150min,0.005584717006036953,0.0038524728363447595,0.0033444096768239433,0.005006558772640346,0.00372672919426077,0.004175783331895218,0.0013572977460225956,0.00166762147697591,0.0014139435710198338,0.002065372114902857
wind_and_solar_forecast - Wind Offshore_t+150min,0.0027317801392036925,0.0049170425063121,0.0026525442536476478,0.0024724565045362397,0.002264838301140571,0.002066913308740368,0.002239009919665477,0.0022551588489159256,0.0020804970500958005,0.0038850267542220535
load_forecast - Forecasted Load_t+15min,0.007324469740788118,0.010067432967356581,0.004557128014152113,0.00785157924275336,0.005960678010775155,0.004093963372150029,0.005005836597159942,0.0053929312505329105,0.008969893268025771,0.005877993814145156
load_forecast - Forecasted Load_t+30min,0.006344007520838204,0.005030320025776746,0.00747190144805063,0.0017873717031623073,0.004686804554237824,0.0055918965986275,0.0028981306459551206,0.003464492171013262,0.0033175802320984074,0.005723545296234079
load_forecast - Forecasted Load_t+45min,0.003394000298289029,0.004369353209418478,0.005442902198730735,0.004408622843970534,0.00369908009839628,0.005290026166721873,0.003436897422598122,0.0029010640521091773,0.001152658993031899,0.0014920577859802507
load_forecast - Forecasted Load_t+60min,0.008074954908077416,0.003779207597664936,0.004344938790374726,0.0022345812399516946,0.005445433750709526,0.004422337113832327,0.0048440935655635255,0.003026925790310088,0.005599669130062466,0.0034537812222314415
load_forecast - Forecasted Load_t+75min,0.002146689199655384,0.0022898331839446657,0.004487530812737532,0.0021461173944671828,0.002805303810251644,0.005281083865305845,0.0017289829953679146,0.0030389169848504026,0.0041543749161573945,0.006248567626470617
load_forecast - Forecasted Load_t+90min,0.0016528559591879456,0.0030058190415095396,0.002208607021016178,0.0033756790154275225,0.005531362111956696,0.0029390628614892195,0.005291519927890477,0.006252920224158515,0.004942255275813295,0.0060977526005717665
load_forecast - Forecasted Load_t+105min,0.001311532387855209,0.0022869437442932395,0.0015800104248712614,0.0020432388075411153,0.0019529529141991589,0.0024570438324153657,0.0026668132567037903,0.00397802559540014,0.0026517385725087477,0.0027783701802054565
load_forecast - Forecasted Load_t+120min,0.0035235822146787543,0.006029236285634397,0.002924595638774008,0.004280441639515629,0.005171177720299056,0.0026826907180602577,0.007120270333785811,0.005388530151620216,0.003469959268208754,0.006688441170686929
load_forecast - Forecasted Load_t+135min,0.0026179791926333566,0.002688189985324698,0.0024081183712012263,0.003376858724232079,0.0021757443037113263,0.002639024067451828,0.0038013084134217935,0.00405366294200303,0.0061394101763780785,0.0024633325335889824
load_forecast - Forecasted Load_t+150min,0.0013071945979268094,0.0017069141494262111,0.006122046294919528,0.0028032941796459453,0.0025642479749321866,0.005182769103390455,0.005985420232535035,0.006118282169294617,0.004620573377862456,0.0073939801680789966
